"","fullname","playerID","yearID","teamID","lgID","salary","percent_positive_ab","percent_NAB","PA","salary_per_NAB","salary_per_Good_AB","diff_salary_good_vs_bad","fit.cluster","team_payroll","total_salary_NAB","total_salary_GAB","W","diff_payroll"
"126","Sandy   Alomar","alomasa02",2005,"TEX","AL",550000,0.305970149253731,0.111940298507463,134,61567.1641791045,168283.582089552,106716.417910448,1,25061000,4946763.93937234,8344807.54851692,79,3398043.60914457
"127","Sandy   Alomar","alomasa02",1999,"CLE","AL",2800000,0.335664335664336,0.167832167832168,143,469930.06993007,939860.13986014,469930.06993007,5,46821966,8994096.12376307,19348089.8153448,97,10353993.6915817
"128","Sandy   Alomar","alomasa02",1992,"CLE","AL",525000,0.3,0.121875,320,63984.375,157500,93515.625,1,4348333,646508.505221453,1441858.90839271,76,795350.403171259
"129","Sandy   Alomar","alomasa02",1993,"CLE","AL",1300000,0.334745762711864,0.13135593220339,236,170762.711864407,435169.491525424,264406.779661017,1,9603833,1465250.74749126,3327331.03131862,76,1862080.28382736
"130","Sandy   Alomar","alomasa02",1998,"CLE","AL",2725000,0.277136258660508,0.138568129330254,433,377598.152424942,755196.304849884,377598.152424942,5,35600000,6394372.8659513,13136725.1883097,89,6742352.32235836
"131","Sandy   Alomar","alomasa02",1990,"CLE","AL",115000,0.341666666666667,0.116666666666667,480,13416.6666666667,39291.6666666667,25875,1,7492500,1191049.67960472,2457064.31052483,77,1266014.63092011
"132","Sandy   Alomar","alomasa02",2004,"CHA","AL",700000,0.319018404907975,0.104294478527607,163,73006.1349693252,223312.883435583,150306.748466258,1,43020500,7279544.06378145,15787761.3024181,83,8508217.23863664
"133","Sandy   Alomar","alomasa02",2001,"CHA","AL",2900000,0.29957805907173,0.0970464135021097,237,281434.599156118,868776.371308017,587341.772151899,5,29911667,5212031.87099929,10376135.0170051,83,5164103.14600577
"134","Sandy   Alomar","alomasa02",1995,"CLE","AL",2550000,0.336448598130841,0.158878504672897,214,405140.186915888,857943.925233645,452803.738317757,5,22620722,3216691.36502723,8386556.2031862,100,5169864.83815897
"135","Sandy   Alomar","alomasa02",2000,"CLE","AL",2700000,0.335958005249344,0.131233595800525,381,354330.708661417,907086.614173228,552755.905511811,5,46306156,8437476.52946648,18265040.5070287,90,9827563.97756217
"136","Sandy   Alomar","alomasa02",1991,"CLE","AL",360000,0.272727272727273,0.141414141414141,198,50909.0909090909,98181.8181818182,47272.7272727273,1,4885000,765075.704406747,1489928.49351663,57,724852.789109885
"137","Sandy   Alomar","alomasa02",2003,"CHA","AL",700000,0.28643216080402,0.105527638190955,199,73869.3467336683,200502.512562814,126633.165829146,1,33005000,5486899.90922402,11657819.8524963,86,6170919.94327225
"138","Sandy   Alomar","alomasa02",1997,"CLE","AL",2600000,0.359243697478992,0.134453781512605,476,349579.831932773,934033.613445378,584453.781512605,5,35312404,6260871.32352854,13036574.8604305,86,6775703.53690198
"139","Sandy   Alomar","alomasa02",1996,"CLE","AL",2575000,0.30316742081448,0.14027149321267,442,361199.095022624,780656.108597285,419457.013574661,5,28010305,3892189.86006986,10501213.8454224,99,6609023.98535255
"140","Sandy   Alomar","alomasa02",2002,"CHA","AL",2500000,0.32,0.108571428571429,175,271428.571428571,8e+05,528571.428571429,5,43657000,7569287.37063588,15832055.3711485,81,8262768.00051261
"141","Yonder   Alonso","alonsyo01",2014,"SDN","NL",980000,0.29757785467128,0.152249134948097,289,149204.152249135,291626.297577855,142422.14532872,1,42276600,10215172.668452,13082073.6261307,77,2866900.9576787
"142","Yonder   Alonso","alonsyo01",2016,"OAK","AL",2650000,0.324577861163227,0.166979362101313,533,442495.30956848,860131.332082552,417636.022514071,5,49418667,9551447.41541865,15960732.4163456,69,6409285.00092692
"143","Yonder   Alonso","alonsyo01",2015,"SDN","NL",1650000,0.37283950617284,0.150617283950617,405,248518.518518519,615185.185185185,366666.666666667,5,63180200,16261681.4098585,20882528.8243819,74,4620847.41452337
"144","Yonder   Alonso","alonsyo01",2013,"SDN","NL",1120000,0.368421052631579,0.147368421052632,380,165052.631578947,412631.578947368,247578.947368421,1,32539600,6999586.65659038,11302564.4188194,76,4302977.762229
"145","Yonder   Alonso","alonsyo01",2012,"SDN","NL",1400000,0.363636363636364,0.18341307814992,627,256778.309409888,509090.909090909,252312.599681021,1,26089000,5052318.88579329,8710729.28253505,76,3658410.39674176
"146","Moises   Alou","aloumo01",1998,"HOU","NL",5020000,0.417391304347826,0.146376811594203,690,734811.594202899,2095304.34782609,1360492.75362319,2,31805000,5491079.35708452,12667394.6209759,102,7176315.26389137
"147","Moises   Alou","aloumo01",2001,"HOU","NL",5250000,0.423529411764706,0.126050420168067,595,661764.705882353,2223529.41176471,1561764.70588235,2,31425000,5454561.91736549,11946013.5649366,93,6491451.64757115
"148","Moises   Alou","aloumo01",2006,"SFN","NL",5827974,0.365789473684211,0.121052631578947,380,705491.589473684,2131811.54210526,1426319.95263158,2,59020686,7780520.33172403,23099858.6369348,76,15319338.3052107
"149","Moises   Alou","aloumo01",1992,"MON","NL",110500,0.341397849462366,0.137096774193548,372,15149.1935483871,37724.4623655914,22575.2688172043,1,8954001,1316343.38419057,2991734.876784,87,1675391.49259343
"150","Moises   Alou","aloumo01",1995,"MON","NL",3000000,0.362244897959184,0.165816326530612,392,497448.979591837,1086734.69387755,589285.714285714,5,5463000,866442.981243104,1946538.31146193,66,1080095.33021882
"151","Moises   Alou","aloumo01",1994,"MON","NL",1415000,0.41995841995842,0.145530145530146,481,205925.155925156,594241.164241164,388316.008316008,5,10771500,1676785.46648622,4162893.3788649,74,2486107.91237869
"152","Moises   Alou","aloumo01",2007,"NYN","NL",7500000,0.408219178082192,0.117808219178082,365,883561.643835616,3061643.83561644,2178082.19178082,2,63054429,10453865.3859056,22934368.137285,88,12480502.7513794
"153","Moises   Alou","aloumo01",2003,"CHN","NL",9500000,0.368992248062016,0.128682170542636,645,1222480.62015504,3505426.35658915,2282945.73643411,4,52695000,10673205.9118728,18651756.3246201,88,7978550.41274737
"154","Moises   Alou","aloumo01",2000,"HOU","NL",5250000,0.437619961612284,0.126679462571977,521,665067.178502879,2297504.79846449,1632437.61996161,2,29682500,4983545.88586662,12422159.0910106,72,7438613.20514402
"155","Moises   Alou","aloumo01",1997,"FLO","NL",4500000,0.393312101910828,0.156050955414013,628,702229.299363057,1769904.45859873,1067675.15923567,5,26723500,4623714.53101908,10372036.6024436,92,5748322.07142456
"156","Moises   Alou","aloumo01",2002,"CHN","NL",6000000,0.347583643122677,0.141263940520446,538,847583.643122677,2085501.85873606,1237918.21561338,2,47156500,9932149.34357748,17161245.3365943,67,7229095.99301681
"157","Moises   Alou","aloumo01",2004,"CHN","NL",9500000,0.372230428360414,0.13589364844904,677,1290989.66026588,3536189.06942393,2245199.40915805,4,53861667,10676135.1617418,18608840.2068109,89,7932705.04506912
"158","Moises   Alou","aloumo01",1993,"MON","NL",210000,0.364140480591497,0.11460258780037,541,24066.5434380776,76469.5009242144,52402.9574861368,1,7260500,970405.231565133,2780963.17489098,94,1810557.94332585
"159","Moises   Alou","aloumo01",1996,"MON","NL",3050000,0.358677685950413,0.16198347107438,605,494049.586776859,1093966.94214876,599917.355371901,5,7598500,1207360.55821757,2709948.69890858,88,1502588.14069102
"160","Moises   Alou","aloumo01",2005,"SFN","NL",7250000,0.409368635437882,0.109979633401222,491,797352.342158859,2967922.60692464,2170570.26476578,2,38106500,5445844.65635194,13279234.8197004,75,7833390.16334845
"161","Aaron   Altherr","altheaa01",2016,"PHI","NL",515500,0.305676855895196,0.318777292576419,229,164329.694323144,157576.419213974,-6753.27510917032,1,17591500,3578081.73471611,5953295.24262125,71,2375213.50790514
"162","Jose   Altuve","altuvjo01",2012,"HOU","NL",483000,0.346645367412141,0.130990415335463,626,63268.3706070288,167429.712460064,104161.341853035,1,24786500,2958125.30109688,8295385.55924024,55,5337260.25814336
"163","Jose   Altuve","altuvjo01",2014,"HOU","AL",1250000,0.389901823281907,0.102384291725105,713,127980.364656381,487377.279102384,359396.914446003,1,17893400,4596931.25434927,5982866.35936895,70,1385935.10501969
"164","Jose   Altuve","altuvjo01",2015,"HOU","AL",2500000,0.368876080691643,0.121037463976945,694,302593.659942363,922190.201729107,619596.541786744,5,34563100,8985857.15823794,11158385.5452868,86,2172528.38704885
"165","Jose   Altuve","altuvjo01",2016,"HOU","AL",3687500,0.415172413793103,0.117241379310345,725,432327.586206897,1530948.27586207,1098620.68965517,2,47493600,13733730.6081139,14952478.3808916,84,1218747.77277773
"166","Jose   Altuve","altuvjo01",2013,"HOU","AL",505700,0.332838038632987,0.161961367013373,673,81903.8632986627,168316.196136701,86412.3328380386,1,8074700,2271544.07019879,2530907.99937819,51,259363.929179407
"167","Gabe   Alvarez","alvarga01",1998,"DET","AL",170000,0.310810810810811,0.301801801801802,222,51306.3063063063,52837.8378378378,1531.53153153152,1,12340000,2053531.58512526,4231200.24046157,65,2177668.65533632
"168","Pedro   Alvarez","alvarpe01",2011,"PIT","NL",2050000,0.274809160305344,0.347328244274809,262,712022.900763359,563358.778625954,-148664.122137405,1,24675500,5437608.58167048,8422227.62156816,72,2984619.03989768
"169","Pedro   Alvarez","alvarpe01",2016,"BAL","AL",5731704,0.328912466843501,0.273209549071618,377,1565956.26525199,1885228.90185676,319272.636604775,1,92643192,22454047.2077976,30322314.5178913,89,7868267.31009374
"170","Pedro   Alvarez","alvarpe01",2013,"PIT","NL",700000,0.310789049919485,0.325281803542673,621,227697.262479871,217552.334943639,-10144.9275362319,1,31635000,6999416.55128422,10289645.1620359,94,3290228.61075164
"171","Pedro   Alvarez","alvarpe01",2015,"PIT","NL",5750000,0.338,0.274,500,1575500,1943500,368000,5,35808833,7783046.16236139,12988655.23594,98,5205609.07357863
"172","Pedro   Alvarez","alvarpe01",2014,"PIT","NL",4250000,0.321507760532151,0.277161862527716,451,1177937.91574279,1366407.98226164,188470.066518847,1,36778500,7487618.75521508,13703373.9284005,88,6215755.17318537
"173","Pedro   Alvarez","alvarpe01",2012,"PIT","NL",2200000,0.329391891891892,0.320945945945946,592,706081.081081081,724662.162162162,18581.0810810811,1,19565499,4454103.79563699,6062222.88057873,79,1608119.08494174
"174","Rich   Amaral","amarari01",1993,"SEA","AL",137500,0.359903381642512,0.142512077294686,414,19595.4106280193,49486.7149758454,29891.3043478261,1,18733333,2918095.17071927,6972843.23267989,82,4054748.06196062
"175","Rich   Amaral","amarari01",1999,"BAL","AL",500000,0.361290322580645,0.135483870967742,155,67741.935483871,180645.161290323,112903.225806452,1,48069139,7293282.11700423,18582143.6907566,78,11288861.5737523
"176","Rich   Amaral","amarari01",1994,"SEA","AL",232500,0.34375,0.12109375,256,28154.296875,79921.875,51767.578125,1,16770167,2583881.4902965,6617252.26519159,49,4033370.77489509
"177","Rich   Amaral","amarari01",1998,"SEA","AL",550000,0.348993288590604,0.167785234899329,149,92281.8791946309,191946.308724832,99664.4295302013,1,28648869,5442957.68939887,10603976.3568043,76,5161018.66740541
"178","Rich   Amaral","amarari01",1996,"SEA","AL",450000,0.394520547945205,0.167123287671233,365,75205.4794520548,177534.246575342,102328.767123288,1,21907001,4096920.07501603,8839387.22004977,85,4742467.14503374
"179","Rich   Amaral","amarari01",1995,"SEA","AL",250000,0.342307692307692,0.138461538461538,260,34615.3846153846,85576.9230769231,50961.5384615385,1,20073811,3663380.08222101,7852335.17181969,79,4188955.08959868
"180","Rich   Amaral","amarari01",1997,"SEA","AL",550000,0.336585365853659,0.2,205,110000,185121.951219512,75121.9512195122,1,22510994,4601138.65072942,8952232.13882187,90,4351093.48809245
"181","Alexi   Amarista","amarial01",2015,"SDN","NL",1150000,0.279329608938547,0.170391061452514,358,195949.720670391,321229.05027933,125279.329608939,1,63180200,16261681.4098585,20882528.8243819,74,4620847.41452337
"182","Alexi   Amarista","amarial01",2013,"SDN","NL",497400,0.286802030456853,0.16243654822335,394,80795.9390862944,142655.329949239,61859.3908629442,1,32539600,6999586.65659038,11302564.4188194,76,4302977.762229
"183","Alexi   Amarista","amarial01",2014,"SDN","NL",511100,0.304535637149028,0.161987041036717,463,82791.5766738661,155648.164146868,72856.5874730022,1,42276600,10215172.668452,13082073.6261307,77,2866900.9576787
"184","Ruben   Amaro","amaroru02",1992,"PHI","NL",109000,0.309692671394799,0.153664302600473,423,16749.4089834515,33756.5011820331,17007.0921985816,1,11046334,1800175.24940209,4153415.63805948,70,2353240.3886574
"185","Ruben   Amaro","amaroru02",1997,"PHI","NL",275000,0.33,0.14,200,38500,90750,52250,1,16630000,2452711.91103024,5886352.7232664,68,3433640.81223615
"186","Ruben   Amaro","amaroru02",1996,"PHI","NL",109000,0.37984496124031,0.162790697674419,129,17744.1860465116,41403.1007751938,23658.9147286822,1,22028000,3332878.51299736,8172755.39958172,67,4839876.88658436
"187","Ruben   Amaro","amaroru02",1998,"PHI","NL",265000,0.25,0.137931034482759,116,36551.724137931,66250,29698.275862069,1,13690000,1993429.59578753,4695002.73128187,75,2701573.13549434
"188","Alfredo   Amezaga","amezaal01",2008,"FLO","NL",945000,0.31437125748503,0.158682634730539,334,149955.089820359,297080.838323353,147125.748502994,1,6981000,1345550.72999369,2375276.86589108,84,1029726.13589739
"189","Alfredo   Amezaga","amezaal01",2007,"FLO","NL",380000,0.335585585585586,0.126126126126126,444,47927.9279279279,127522.522522523,79594.5945945946,1,14549000,3201017.83779963,5562713.42921983,71,2361695.5914202
"190","Alfredo   Amezaga","amezaal01",2006,"FLO","NL",340000,0.341333333333333,0.136,375,46240,116053.333333333,69813.3333333333,1,4928000,1074736.06905275,1750581.1775482,78,675845.108495454
"191","Brady   Anderson","anderbr01",2002,"CLE","AL",200000,0.349514563106796,0.271844660194175,103,54368.932038835,69902.9126213592,15533.9805825243,1,34877834,6313015.62470806,12733890.9675007,74,6420875.34279262
"192","Brady   Anderson","anderbr01",2000,"BAL","AL",7127199,0.391585760517799,0.173139158576052,618,1233997.23786408,2790909.6407767,1556912.40291262,2,54156982,8653500.97668526,19927996.7405967,74,11274495.7639115
"193","Brady   Anderson","anderbr01",1992,"BAL","AL",365000,0.397078353253652,0.132802124833997,753,48472.775564409,144933.598937583,96460.8233731739,1,12291500,1890193.47099954,4285043.20323855,89,2394849.73223902
"194","Brady   Anderson","anderbr01",1993,"BAL","AL",1855000,0.376132930513595,0.155589123867069,662,288617.824773414,697726.586102719,409108.761329305,5,18644000,3071390.12905189,6161160.15498841,85,3089770.02593652
"195","Brady   Anderson","anderbr01",1997,"BAL","AL",4050000,0.4,0.151428571428571,700,613285.714285714,1620000,1006714.28571429,5,34526400,5686761.82639868,12669543.5956745,98,6982781.76927578
"196","Brady   Anderson","anderbr01",1994,"BAL","AL",3083333,0.363809523809524,0.156190476190476,525,481587.24952381,1121745.91047619,640158.660952381,5,25689936,4183468.90422659,9266371.66831755,63,5082902.76409096
"197","Brady   Anderson","anderbr01",1999,"BAL","AL",5674897,0.419770773638968,0.159025787965616,698,902454.967048711,2382155.90401146,1479700.93696275,2,48069139,7293282.11700423,18582143.6907566,78,11288861.5737523
"198","Brady   Anderson","anderbr01",1996,"BAL","AL",3613333,0.403225806451613,0.171554252199413,682,619882.640762463,1456989.11290323,837106.472140762,5,31655982,4816975.2235114,12148663.0866163,88,7331687.86310487
"199","Brady   Anderson","anderbr01",1991,"BAL","AL",165000,0.347682119205298,0.149006622516556,302,24586.0927152318,57367.5496688742,32781.4569536424,1,10925667,1617661.92000027,3703117.48146059,67,2085455.56146032
"200","Brady   Anderson","anderbr01",1990,"BAL","AL",120000,0.350180505415162,0.180505415162455,277,21660.6498194946,42021.6606498195,20361.0108303249,1,5537917,895092.421122449,1958749.97719373,76,1063657.55607128
"201","Brady   Anderson","anderbr01",2001,"BAL","AL",7200000,0.318091451292247,0.159045725646123,503,1145129.22465209,2290258.44930418,1145129.22465209,2,34742167,5896659.60421018,11906392.4765239,63,6009732.87231373
"202","Brady   Anderson","anderbr01",1998,"BAL","AL",5441843,0.359019264448336,0.148861646234676,571,810081.707530648,1953726.47110333,1143644.76357268,2,43051155,6581023.15300949,15437301.4951573,79,8856278.34214778
"203","Brady   Anderson","anderbr01",1995,"BAL","AL",3333333,0.377473363774734,0.17351598173516,657,578386.547945205,1258244.42009132,679857.872146119,5,23126131,3441978.94436184,8556985.61280941,71,5115006.66844758
"204","Brady   Anderson","anderbr01",1988,"BOS","AL",62500,0.321428571428571,0.220238095238095,168,13764.880952381,20089.2857142857,6324.40476190477,1,8159592,1192286.3246455,3094856.21425714,89,1902569.88961164
"205","Brian   Anderson","anderbr03",2009,"CHA","AL",440000,0.322115384615385,0.254807692307692,208,112115.384615385,141730.769230769,29615.3846153846,1,47128500,9948773.69326144,16911667.185808,79,6962893.49254652
"206","Brian   Anderson","anderbr03",2008,"CHA","AL",395000,0.272251308900524,0.246073298429319,191,97198.9528795811,107539.267015707,10340.3141361257,1,69873332,13427285.8532794,24395485.013385,89,10968199.1601057
"207","Brian   Anderson","anderbr03",2006,"CHA","AL",330000,0.301234567901235,0.22962962962963,405,75777.7777777778,99407.4074074074,23629.6296296296,1,50496667,10141112.6819738,19445657.7940653,90,9304545.11209157
"208","Dave   Anderson","anderda02",1990,"SFN","NL",500000,0.368932038834951,0.213592233009709,103,106796.116504854,184466.019417476,77669.9029126214,1,11253333,1667380.1344554,4013028.7389544,85,2345648.604499
"209","Dave   Anderson","anderda02",1987,"LAN","NL",225000,0.304794520547945,0.154109589041096,292,34674.6575342466,68578.7671232877,33904.1095890411,1,5116653,799184.679769815,1793198.65354447,73,994013.973774655
"210","Dave   Anderson","anderda02",1986,"LAN","NL",200000,0.320833333333333,0.208333333333333,240,41666.6666666667,64166.6666666667,22500,1,7503276,1047764.11700746,2380926.69151241,73,1333162.57450495
"211","Dave   Anderson","anderda02",1988,"LAN","NL",262500,0.339506172839506,0.166666666666667,324,43750,89120.3703703704,45370.3703703704,1,9784015,1547760.71124639,3392523.12046772,94,1844762.40922133
"212","Dave   Anderson","anderda02",1989,"LAN","NL",420000,0.320754716981132,0.169811320754717,159,71320.7547169811,134716.981132075,63396.2264150943,1,11222895,1723107.88904105,3826897.74526521,77,2103789.85622416
"213","Dave   Anderson","anderda02",1991,"SFN","NL",600000,0.291666666666667,0.179166666666667,240,107500,175000,67500,1,17926666,2862777.21910485,6230117.9888731,75,3367340.76976825
"214","Garret   Anderson","anderga01",2007,"LAA","AL",11600000,0.361655773420479,0.135076252723312,459,1566884.53159041,4195206.97167756,2628322.44008715,4,55027500,7674315.90082789,20307773.7011419,94,12633457.8003141
